63,22,1741,1890
63,23,1615,1782
63,24,2113,2415
63,25,1900,2166
63,26,770,821
63,27,1138,1292
63,28,919,918
63,29,2740,3121
63,30,2440,2827
63,31,1361,1442
63,32,2584,2936
63,33,2390,2754
63,34,988,1120
63,35,2045,2334
63,36,1513,1692
63,37,281,263
63,38,2263,2602
63,39,2612,3012
63,40,2393,2758
63,41,1023,1172
63,42,2313,2667
63,43,1664,1808
63,44,993,1042
63,45,2613,3010
63,46,2387,2695
63,47,147,104
63,48,2378,2753
63,49,2395,2736
63,50,1578,1846
63,51,878,900
63,52,2480,2857
63,53,1003,1135
63,54,1761,2063
63,55,2629,3045
63,56,733,808
63,57,1849,2201
63,58,2434,2821
63,59,2048,2360
63,60,2287,2634
63,61,2838,3297
63,62,2002,2344
63,63,0,0
63,64,1281,1418
63,65,1387,1656
63,66,1139,1333
63,67,1111,1255
63,68,1806,2083
63,69,2061,2406
63,70,2664,3084
63,71,1593,1835
63,72,1006,1124
63,73,2491,2876
63,74,731,842
64,1,1499,1779
64,3,177,168
64,4,1075,1213
64,5,470,521
64,6,685,697
64,7,2239,2514
64,8,2056,2327
64,9,1490,1769
64,10,1657,1876
64,12,885,950
64,13,1493,1628
64,14,1561,1777
64,15,1344,1578
64,16,844,888
64,17,1726,1945
64,18,1100,1313
64,19,2639,2967
64,20,1878,2139
64,21,2243,2521
64,22,1877,2010
64,23,1760,1905
64,24,1354,1541
64,25,1293,1439
64,26,1181,1209
64,27,919,1018
64,28,544,561
64,29,2476,2740
64,30,2121,2406
64,31,554,567
64,32,2278,2537
64,33,1740,1965
64,34,1281,1422
64,35,1636,1860
64,36,729,747
64,37,1215,1225
64,38,1879,2114
64,39,2284,2573
64,40,1711,2003
64,41,1087,1225
64,42,1662,1878
64,43,516,535
64,44,770,726
64,45,2376,2609
64,46,1742,1979
64,47,1276,1360
64,48,2001,2302
64,49,1908,2152
64,50,1659,1820
64,51,957,999
64,52,2144,2413
64,53,319,374
64,54,1526,1752
64,55,2323,2646
64,56,645,754
64,57,887,1064
64,58,2064,2341
64,59,974,1173
64,60,1550,1846
64,61,1964,2358
64,62,1734,1983
64,63,1282,1410
64,64,0,0
64,65,1483,1641
64,66,754,864
64,67,306,356
64,68,1264,1456
64,69,1759,2013
64,70,1790,2146
64,71,1111,1204
64,72,278,286
64,73,1894,2175
64,74,620,658
65,1,1019,1153
65,3,1405,1578
65,4,686,774
65,5,1660,1891
65,6,891,1030
65,7,1170,1282
65,8,1045,1152
65,9,1135,1270
65,10,1016,1088
65,12,1124,1313
65,13,320,282
65,14,615,669
65,15,200,224
65,16,767,817
65,17,890,960
65,18,934,1042
65,19,1564,1710
65,20,929,996
65,21,1169,1265
65,22,416,380
65,23,291,268
65,24,818,892
65,25,605,643
65,26,830,923
65,27,753,847
65,28,1574,1729
65,29,1359,1466
65,30,1059,1172
65,31,1049,1201
65,32,1204,1280
65,33,1010,1099
65,34,505,581
65,35,664,679
65,36,950,995
65,37,1471,1701
65,38,882,946
65,39,1231,1356
65,40,1012,1102
65,41,559,611
65,42,932,1012
65,43,1273,1400
65,44,1147,1178
65,45,1232,1355
65,46,1006,1040
65,47,1435,1669
65,48,997,1098
65,49,1014,1081
65,50,197,190
65,51,925,1029
65,52,1100,1202
65,53,1628,1928
65,54,380,408
65,55,1248,1389
65,56,1730,1977
65,57,836,940
65,58,1053,1166
65,59,1036,1177
65,60,990,1126
65,61,1540,1788
65,62,622,689
65,63,1387,1656
65,64,1486,1642
65,65,0,0
65,66,771,915
65,67,1679,1988
65,68,511,561
65,69,680,751
65,70,1367,1576
65,71,376,437
65,72,1395,1657
65,73,1110,1221
65,74,1101,1240
66,1,1209,1408
66,3,650,669
66,4,761,883
66,5,905,982
66,6,136,121
66,7,1630,1864
66,8,1499,1712
66,9,1325,1525
66,10,1229,1402
66,12,662,728
66,13,780,903
66,14,1003,1163
66,15,605,717
66,16,229,205
66,17,1192,1364
66,18,937,1042
66,19,2025,2293
66,20,1328,1532
66,21,1629,1847
66,22,1164,1284
66,23,1047,1179
66,24,1018,1180
66,25,805,931
66,26,596,639
66,27,175,158
66,28,870,944
66,29,1817,2047
66,30,1520,1755
66,31,294,288
66,32,1624,1835
66,33,1303,1484
66,34,537,562
66,35,1079,1245
66,36,386,362
66,37,1093,1230
66,38,1321,1499
66,39,1691,1939
66,40,1306,1487
66,41,343,365
66,42,1226,1397
66,43,650,668
66,44,436,364
66,45,1691,1937
66,46,1305,1498
66,47,1134,1283
66,48,1446,1649
66,49,1357,1545
66,50,945,1094
66,51,416,446
66,52,1560,1785
66,53,873,1019
66,54,855,1005
66,55,1709,1972
66,56,1087,1270
66,57,721,792
66,58,1507,1726
66,59,921,1031
66,60,1192,1400
66,61,1742,2062
66,62,1080,1270
66,63,1140,1332
66,64,759,864
66,65,769,915
66,66,0,0
66,67,924,1079
66,68,711,848
66,69,1141,1334
66,70,1569,1849
66,71,498,601
66,72,640,748
66,73,1436,1673
66,74,458,533
67,1,1734,2073
67,3,465,514
67,4,1370,1566
67,5,299,308
67,6,887,1000
67,7,2536,2936
67,8,2351,2680
67,9,1725,2064
67,10,1899,2238
67,12,892,1042
67,13,1686,1975
67,14,1856,2130
67,15,1510,1789
67,16,1137,1282
67,17,1998,2332
67,18,1334,1608
67,19,2930,3365
67,20,2173,2492
67,21,2535,2919
67,22,2069,2356
67,23,1952,2251
67,24,1626,1928
67,25,1588,1792
67,26,1188,1301
67,27,1068,1218
67,28,400,404
67,29,2723,3119
67,30,2416,2759
67,31,849,920
67,32,2530,2907
67,33,2012,2352
67,34,1341,1509
67,35,1931,2213
67,36,1024,1100
67,37,1024,1070
67,38,2174,2467
67,39,2579,2926
67,40,1946,2298
67,41,1192,1342
67,42,1935,2265
67,43,751,829
67,44,846,888
67,45,2596,3009
67,46,2014,2366
67,47,1128,1237
67,48,2274,2689
67,49,2203,2505
67,50,1851,2166
67,51,963,1091
67,52,2439,2766
67,53,115,122
67,54,1760,2077
67,55,2614,3044
67,56,444,502
67,57,1121,1358
67,58,2359,2694
67,59,1209,1468
67,60,1785,2140
67,61,2199,2653
67,62,1985,2342
67,63,1113,1255
67,64,303,355
67,65,1675,1987
67,66,920,1078
67,67,0,0
67,68,1559,1809
67,69,2046,2406
67,70,2025,2440
67,71,1407,1678
67,72,285,332
67,73,2139,2547
67,74,627,749
68,1,516,578
68,3,1193,1377
68,4,420,407
68,5,1609,1829
68,6,840,969
68,7,985,1058
68,8,802,871
68,9,632,695
68,10,525,553
68,12,1338,1512
68,13,336,335
68,14,306,321
68,15,532,608
68,16,619,677
68,17,488,516
68,18,542,532
